label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12	col_13
0	701 kg	0.3139	cat	Fresno	858	1573	347	0.5182	-0.0868	Fabrice	0.3438	Lise	321	101 N
8	523 kg	1.0139	rabbit	Santa Clarita, Los Angeles	899	884	-1524	1.4405	2.0466	Reilly	0.5775	Eriq	429	9 N
8	706 kg	1.7252	rabbit	Santa Clarita, Los Angeles	264	1191	-1219	0.6315	0.9871	Reilly	0.3058	Eriq	1051	1697 N
4	229 kg	-1.2383	ferret	Riverside	-1283	986	106	0.6442	0.4467	Vani	1.8857	Sam	-699	907 N
4	1132 kg	1.6005	Ferret	Riverside	1125	722	970	1.3135	0.6529	Vani	1.786	Fabrice	-887	-1041 N
1	252 kg	2.2319	fish	Fresno	-704	933	1321	0.9087	-0.8537	Michael	1.1447	Vani	2072	n/a
2	1569 kg	-0.6044	chicken	Bakersfield	50	980	1682	0.3306	0.6663	Andrew	0.7842	Fabrice	770	-108 N
6	885 kg	1.4999	rat	Stockton	-597	1079	570	0.4579	-0.469	Sam	-0.5112	Michael	1323	125 N
4	90 kg	1.4401	ferret	Moreno Valley, Los Angeles	767	65	603	0.6143	0.1936	Vani	n/a	Sam	-548	519 N
4	97 kg	0.5005	ferret	Riverside	550	741	1577	0.8451	2.1627	Vani	0.516	Eriq	-102	1022 N
8	-631 kg	1.0048	Rabbit	Santa Clarita, Los Angeles	-784	-7	1641	0.3489	2.3496	Lise	-0.3321	Lise	-303	-41 N
8	1384 kg	0.9468	rabbit	Moreno Valley, Los Angeles	-307	1963	250	1.2739	0.681	Reilly	0.4861	ERIQ	-105	923 N
4	316 kg	2.6594	ferret	Riverside	83	707	658	0.2275	-0.1125	Vani	-0.1609	Reilly	-1733	385 N
6	1281 kg	0.4762	rat	Stockton	1122	1316	140	0.4594	1.4131	Andrew	-0.2317	Lise	1345	713 N
0	-778 kg	0.4716	cat	Sacramento	-338	762	-1316	0.1913	-0.3636	Fabrice	1.314	Lise	-839	348 N
6	125 kg	-1.1036	rat	Stockton	?	-1175	1103	-0.0252	1.2572	Sam	1.0728	Michael	1287	68 N
5	487 kg	0.8932	hamster	Modesto, San Bernardino, San Diego, Anaheim	469	-1113	-159	1.3619	0.3367	Lise	-0.0403	Reilly	1010	344 N
4	1649 kg	-0.3941	ferret	Riverside	407	1406	1121	0.2595	-0.9966	Vani	-0.1353	Sam	685	157 N
0	822 kg	0.1077	cat	Sacramento	690	n/a	1200	-0.1858	-1.1956	Fabrice	3.0426	Andrew	-304	62 N
0	-64 kg	-0.7163	cat	Sacramento	636	-268	-532	1.4831	0.603	Fabrice	0.7095	Lise	39	-17 N
4	304 kg	-0.0056	ferret	rIVERSIDE	-176	1894	514	0.6751	-0.5218	Vani	0.2275	Eriq	-423	274 N
4	1080 kg	-0.2268	ferret	Riverside	-113	134	779	0.0267	-0.0693	Sam	-0.6871	Sam	1408	367 N
4	265 kg	1.4766	ferret	Riverside	-743	2271	-316	1.4393	0.9901	Andrew	0.5806	sAM	432	-566 N
4	484 kg	2.4598	ferret	Riverside	731	1708	2610	1.3965	-0.3109	Vani	-0.4987	Sam	954	1186 N
7	1509 kg	-1.0344	dog	Chula Vista	351	573	2086	1.7786	-0.2903	Chris	0.2279	Tony	2193	265 N
4	-36 kg	0.1803	ferret	Riverside	-50	1604	-210	1.0326	2.0722	Vani	0.9772	Sam	717	359 N
1	653 kg	2.5169	fish	Fresno	-675	832	-340	0.705	-0.6437	Michael	0.7805	Vani	919	-134 N
2	-458 kg	0.8113	chicken	Bakersfield	1638	1220	-11	0.1005	-0.0483	Inan	-0.4023	Fabrice	-675	1055 N
8	96 kg	0.9991	rat	Santa Clarita	-33	-1357	-845	0.1289	1.2493	Reilly	0.3362	Eriq	514	855 N
2	533 kg	-0.7565	chicken	Bakersfield	150	946	838	0.7736	1.828	Inan	-0.302	Fabrice	954	901 N
8	1339 kg	0.9331	rabbit	Los Angeles	1489	-203	-211	0.9097	0.5434	Tony	-0.0566	Michael	181	1388 N
8	129 kg	1.678	rabbit	Santa Clarita, Los Angeles	-301	1020	-1348	1.3915	0.4926	Reilly	0.3196	Eriq	31	-257 N
1	75 kg	0.5984	fish	Fresno	827	-500	199	1.6386	0.5268	Michael	-0.8279	Vani	1062	105 N
3	1019 kg	1.1521	pig	lONG bEACH	792	1244	-367	1.6743	0.3191	Andrew	-0.7672	Inan	-174	413 N
0	134 kg	1.4055	cat	Sacramento	1398	2113	416	0.1493	0.1111	Fabrice	2.0733	Lise	1059	983 N
3	294 kg	1.0005	pig	Long Beach, San Francisco, San Jose	1061	296	-1614	0.58	1.0117	Andrew	-0.1653	Michael	-209	1708 N
7	678 kg	1.2109	dog	Los Angeles, Moreno Valley	676	-384	950	0.7904	0.4773	Fabrice	0.8285	Tony	-306	194 N
2	460 kg	-0.2894	chicken	Bakersfield	1221	1056	-454	0.9462	-0.7116	Inan	1.1049	Fabrice	1404	NULL
5	360 kg	2.2807	hamster	San Diego, Modesto	600	994	-253	-0.2667	-0.4146	Michael	0.3497	Reilly	2403	899 N
7	1197 kg	1.222	dog	Santa Ana	93	2051	-760	1.5954	-0.322	Reilly	2.2411	Tony	-1268	1550 N
9	468 kg	2.0581	guinea pig	Fremont	522	352	400	1.3357	-0.5402	Tony	1.3408	Vani	1378	-5 N
6	825 kg	-0.5148	rat	Stockton	89	618	952	-0.0054	-0.6685	Eriq	1.7961	Michael	-502	-690 N
5	1087 kg	0.7218	hamster	San Diego, Oakland, San Bernardino	-3	-92	-1152	0.6764	0.7604	Lise	-0.2798	Reilly	538	199 N
3	1073 kg	0.5113	pig	Irvine	351	294	-232	-1.7623	0.8361	Andrew	0.0701	Inan	1162	-311 N
8	315 kg	0.1237	rabbit	Fremont	392	1256	-64	1.5447	1.5506	Reilly	0.0794	Eriq	-10	529 N
